cadence,cutoff,method,state,removed_row_index,removed_date,original_accepted,remaining_n,removed_brier_difference,removed_correct_difference,brier_difference,correct_difference,metric_accepted,full_accepted,full_reason,metric_flipped,full_flipped,mechanical_support_failure
quarterly,2023-06-30,learned_order_extension,nonnegative_low,2947,2023-03-17,False,4,0.017825473450392038,0,0.000717539317771819,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_extension,nonnegative_low,2952,2023-03-24,False,4,0.016229044198123155,0,0.0011166466308390396,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_extension,nonnegative_low,2957,2023-03-31,False,4,0.014976447621561556,-1,0.0014297957749794393,0,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_extension,nonnegative_low,2961,2023-04-07,False,4,-0.017015751968831372,0,0.009427845672577671,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_extension,nonnegative_low,2966,2023-04-14,False,4,-0.011319582579766063,0,0.008003803325311344,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_offset,nonnegative_low,2947,2023-03-17,False,4,0.017787490326632682,0,0.0007211679853023761,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_offset,nonnegative_low,2952,2023-03-24,False,4,0.01621515067847229,0,0.0011142528973424742,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_offset,nonnegative_low,2957,2023-03-31,False,4,0.014998969987087829,-1,0.0014182980701885894,0,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_offset,nonnegative_low,2961,2023-04-07,False,4,-0.01698885732131511,0,0.009415254897289324,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-06-30,learned_order_offset,nonnegative_low,2966,2023-04-14,False,4,-0.011340591403035505,0,0.008003188417719423,-1,False,False,insufficient_validation,False,False,True
quarterly,2023-09-30,learned_market,negative_low,3016,2023-06-30,True,8,-0.02703003965987466,1,-0.006332259947304613,0,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3021,2023-07-07,True,8,0.030147788825515942,0,-0.013479488507978438,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3026,2023-07-14,True,8,-0.029407302667212476,0,-0.006035102071387386,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3031,2023-07-21,True,8,0.0284245732919981,0,-0.013264086566288708,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3036,2023-07-28,True,8,-0.024830096816086694,0,-0.006607252802778109,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3046,2023-08-11,True,8,-0.02434505223261635,0,-0.006667883375711902,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3056,2023-08-25,True,8,-0.019340180084123415,0,-0.007293492394273519,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3066,2023-09-08,True,8,-0.030710870462836437,0,-0.005872156096934391,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_market,negative_low,3071,2023-09-15,True,8,0.019403060566924424,0,-0.012136397475654499,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3016,2023-06-30,True,8,-0.027836302133954022,1,-0.006470751610733731,0,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3021,2023-07-07,True,8,0.030279561144702927,0,-0.01373523452056585,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3026,2023-07-14,True,8,-0.03035593221411742,0,-0.006155797850713306,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3031,2023-07-21,True,8,0.02799566413225052,0,-0.013449747394009299,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3036,2023-07-28,True,8,-0.025294181637190938,0,-0.006788516672829117,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3046,2023-08-11,True,8,-0.02427308808267914,0,-0.0069161533671430915,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3056,2023-08-25,True,8,-0.019142865104481405,0,-0.007557431239417808,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3066,2023-09-08,True,8,-0.03120354775471479,0,-0.006049845908138635,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_vol_interaction,negative_low,3071,2023-09-15,True,8,0.020228376630360395,0,-0.012478836456273033,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3016,2023-06-30,True,8,-0.027687253824228153,1,-0.006266843202029852,0,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3021,2023-07-07,True,8,0.0302925209345567,0,-0.013514315046877959,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3026,2023-07-14,True,8,-0.029173096587577663,0,-0.006081112856611164,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3031,2023-07-21,True,8,0.03019523561362919,0,-0.01350215438176202,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3036,2023-07-28,True,8,-0.024893486865545933,0,-0.00661606407186513,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3046,2023-08-11,True,8,-0.0260500853350501,0,-0.006471489263177109,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3056,2023-08-25,True,8,-0.020609657335481896,0,-0.0071515427631231344,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3066,2023-09-08,True,8,-0.030251730374509234,0,-0.005946283633244717,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_extension,negative_low,3071,2023-09-15,True,8,0.020355554333740117,0,-0.012272194221775886,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3016,2023-06-30,True,8,-0.027753163160044753,1,-0.0062841190241659,0,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3021,2023-07-07,True,8,0.03023053186881064,0,-0.013532080902772824,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3026,2023-07-14,True,8,-0.029173062313487486,0,-0.006106631629985558,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3031,2023-07-21,True,8,0.030241591732410034,0,-0.013533463385722748,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3036,2023-07-28,True,8,-0.024912600267647494,0,-0.006639189385715557,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3046,2023-08-11,True,8,-0.026133641049593426,0,-0.0064865592879723155,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3056,2023-08-25,True,8,-0.020649935195962782,0,-0.007172022519676146,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3066,2023-09-08,True,8,-0.0302293713684183,0,-0.005974592998119206,1,True,True,accepted,False,False,False
quarterly,2023-09-30,learned_order_offset,negative_low,3071,2023-09-15,True,8,0.020353534400561618,0,-0.012297456219241696,1,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_market,negative_low,3125,2023-12-08,True,6,-0.03491289112571577,1,0.003957190836733515,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_market,negative_low,3130,2023-12-15,True,6,0.040655637918382614,0,-0.00863756400394955,1,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_market,negative_low,3135,2023-12-22,True,6,0.04359652882858811,0,-0.0091277124889838,1,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_market,negative_low,3140,2023-12-29,True,6,-0.031371032299945534,0,0.0033668810324384755,1,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_market,negative_low,3144,2024-01-05,True,6,-0.03245638651565219,0,0.003547773401722918,1,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_market,negative_low,3149,2024-01-12,True,6,-0.035043946433965856,0,0.003979033388108529,1,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_market,negative_low,3154,2024-01-19,True,6,0.03836234352299395,0,-0.008255348271384771,1,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3125,2023-12-08,True,6,-0.03680365582167572,0,0.0038744059506690687,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3130,2023-12-15,True,6,0.040478179819456506,0,-0.009005899989519636,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3135,2023-12-22,True,6,0.04376500630907271,0,-0.009553704404455668,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3140,2023-12-29,True,6,-0.03185786906900098,0,0.003050108158556613,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3144,2024-01-05,True,6,-0.03277449362225651,0,0.003202878917432534,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3149,2024-01-12,True,6,-0.03571558857912854,0,0.0036930614102445394,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_vol_interaction,negative_low,3154,2024-01-19,True,6,0.03935120084587124,0,-0.008818070160588757,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_order_extension,negative_low,3125,2023-12-08,True,6,-0.037386122737580074,0,0.0029497547294738227,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_extension,negative_low,3130,2023-12-15,True,6,0.04043377617323374,0,-0.010020228422328479,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_order_extension,negative_low,3135,2023-12-22,True,6,0.04408691682351945,0,-0.010629085197376098,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_order_extension,negative_low,3140,2023-12-29,True,6,-0.03439526956860947,0,0.002451279201312056,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_extension,negative_low,3144,2024-01-05,True,6,-0.0353614644967703,0,0.0026123116893388607,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_extension,negative_low,3149,2024-01-12,True,6,-0.03603363549933494,0,0.0027243401897663008,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_extension,negative_low,3154,2024-01-19,True,6,0.03896820494480446,0,-0.0097759665509236,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_order_offset,negative_low,3125,2023-12-08,True,6,-0.03770267296301788,0,0.002910474949338863,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_offset,negative_low,3130,2023-12-15,True,6,0.040514211657610766,0,-0.010125672487432577,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_order_offset,negative_low,3135,2023-12-22,True,6,0.04422685723719527,0,-0.010744446750696662,0,True,True,accepted,False,False,False
quarterly,2024-03-31,learned_order_offset,negative_low,3140,2023-12-29,True,6,-0.034702656084336814,0,0.002410472136225352,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_offset,negative_low,3144,2024-01-05,True,6,-0.035550219652161485,0,0.002551732730862797,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_offset,negative_low,3149,2024-01-12,True,6,-0.036164549620690656,0,0.0026541210589509923,0,False,False,brier_not_better,True,True,False
quarterly,2024-03-31,learned_order_offset,negative_low,3154,2024-01-19,True,6,0.039139206158416096,0,-0.009896504904233466,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_market,nonnegative_low,3188,2024-03-15,True,10,-0.01602070512455933,0,0.0015286005120674934,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_market,nonnegative_low,3193,2024-03-22,True,10,0.013768849570062608,0,-0.0014503549573947005,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_market,nonnegative_low,3198,2024-03-29,True,10,-0.013354331746400772,0,0.0012619631742516375,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_market,nonnegative_low,3206,2024-04-12,True,10,0.01587078541085085,0,-0.0016605485414735248,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_market,nonnegative_low,3211,2024-04-19,True,10,0.012538198474322276,0,-0.0013272898478206673,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_market,nonnegative_low,3216,2024-04-26,True,10,0.014100990911592726,0,-0.0014835690915477122,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_market,nonnegative_low,3223,2024-05-10,True,10,0.017844514146352186,0,-0.0018579214150236585,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_market,nonnegative_low,3228,2024-05-17,True,10,-0.009796688325123232,0,0.0009061988321238835,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_market,nonnegative_low,3233,2024-05-24,True,10,-0.01001764971179897,0,0.0009282949707914573,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_market,nonnegative_low,3238,2024-05-31,True,10,-0.011639173161856059,0,0.0010904473157971662,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_market,nonnegative_low,3243,2024-06-07,True,10,-0.014029490447326681,0,0.0013294790443442283,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3188,2024-03-15,True,10,-0.01581296377328084,0,0.001527580127772782,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3193,2024-03-22,True,10,0.013299374039516892,0,-0.0013836536535069915,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3198,2024-03-29,True,10,-0.013390525734502168,0,0.0012853363238949146,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3206,2024-04-12,True,10,0.015418005620777997,0,-0.001595516811633102,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3211,2024-04-19,True,10,0.012382720446886875,0,-0.0012919882942439898,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3216,2024-04-26,True,10,0.013897867023084542,0,-0.0014435029518637566,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3223,2024-05-10,True,10,0.01756639438873936,0,-0.0018103556884292381,0,True,True,accepted,False,False,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3228,2024-05-17,True,10,-0.00930888586272867,0,0.0008771723367175646,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3233,2024-05-24,True,10,-0.00954672916032999,0,0.0009009566664776967,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3238,2024-05-31,True,10,-0.011209993344829111,0,0.0010672830849276088,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_vol_interaction,nonnegative_low,3243,2024-06-07,True,10,-0.01383242613888791,0,0.0013295263643334887,0,False,False,brier_not_better,True,True,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3188,2024-03-15,False,10,-0.013990795989246546,0,0.0021389652469926607,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3193,2024-03-22,False,10,0.015530514221140157,0,-0.0008131657740460096,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3198,2024-03-29,False,10,-0.012108358126273394,0,0.0019507214606953455,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3206,2024-04-12,False,10,0.01706150156528785,0,-0.000966264508460779,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3211,2024-04-19,False,10,0.015936563973251716,0,-0.0008537707492571655,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3216,2024-04-26,False,10,0.016457028274118102,0,-0.0009058171793438041,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3223,2024-05-10,False,10,0.01740903663723603,0,-0.001001018015655597,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3228,2024-05-17,False,10,-0.011428042345949907,0,0.0018826898826629968,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3233,2024-05-24,False,10,-0.011332805939284457,0,0.0018731662419964519,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3238,2024-05-31,False,10,-0.01205288706530172,0,0.0019451743545981781,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_extension,nonnegative_low,3243,2024-06-07,False,10,-0.014082898724297771,0,0.0021481755204977833,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3188,2024-03-15,False,10,-0.013921468736510012,0,0.0021613830608806007,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3193,2024-03-22,False,10,0.01563734345969381,0,-0.0007944981587397814,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3198,2024-03-29,False,10,-0.012056481603169023,0,0.0019748843475465017,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3206,2024-04-12,False,10,0.017118789284228386,0,-0.0009426427411932392,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3211,2024-04-19,False,10,0.0160198434545184,0,-0.0008327481582222407,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3216,2024-04-26,False,10,0.016503606531606596,0,-0.0008811244659310602,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3223,2024-05-10,False,10,0.01743003034931251,0,-0.0009737668477016514,0,True,True,accepted,True,True,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3228,2024-05-17,False,10,-0.011474622388529698,0,0.0019166984260825693,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3233,2024-05-24,False,10,-0.011377753212678587,0,0.0019070115084974582,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3238,2024-05-31,False,10,-0.0120841936660335,0,0.001977655553832949,0,False,False,brier_not_better,False,False,False
quarterly,2024-06-30,learned_order_offset,nonnegative_low,3243,2024-06-07,False,10,-0.014102731600142887,0,0.002179509347243888,0,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3257,2024-06-28,False,11,-0.045663316977387736,0,0.005462301961910174,-1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3262,2024-07-05,False,11,0.047886164937978315,-1,-0.003042196394032194,0,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_market,negative_low,3267,2024-07-12,False,11,0.04909490419283294,-1,-0.00315208178083716,0,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_market,negative_low,3277,2024-07-26,False,11,-0.04947607372448215,1,0.0058089162116460305,-2,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3282,2024-08-02,False,11,-0.04481262455634358,0,0.005384966287269796,-1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3287,2024-08-09,False,11,0.050545304373881716,0,-0.003283936342750685,-1,False,False,direction_worse,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3292,2024-08-16,False,11,-0.02922303071146362,0,0.0039677304831898,-1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3297,2024-08-23,False,11,-0.023682966250272053,0,0.0034640882594451122,-1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3302,2024-08-30,False,11,-0.02375107182422638,0,0.0034702796752591417,-1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3307,2024-09-06,False,11,-0.02968461475304998,0,0.004009692668788561,-1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3312,2024-09-13,False,11,0.057108857401700075,0,-0.003880622981643263,-1,False,False,direction_worse,False,False,False
quarterly,2024-09-30,learned_market,negative_low,3315,2024-09-20,False,11,0.056080472494456635,0,-0.0037871334446211323,-1,False,False,direction_worse,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3257,2024-06-28,False,11,-0.04760503488127493,1,0.006022496013640133,0,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3262,2024-07-05,False,11,0.046592922566382755,0,-0.002540954663419657,1,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3267,2024-07-12,False,11,0.04956479891368018,-1,-0.0028111252404466954,2,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3277,2024-07-26,False,11,-0.05107821074846819,1,0.006338239274294066,0,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3282,2024-08-02,False,11,-0.046050669553422935,1,0.005881190074744497,0,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3287,2024-08-09,False,11,0.05136453060496815,-1,-0.0029747372123819656,2,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3292,2024-08-16,False,11,-0.02851780214435247,0,0.0042872930375562725,1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3297,2024-08-23,False,11,-0.02169936045166468,0,0.0036674347018573823,1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3302,2024-08-30,False,11,-0.02143759433111532,0,0.0036436377818074408,1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3307,2024-09-06,False,11,-0.028231185506072898,0,0.004261236979530857,1,False,False,brier_not_better,False,False,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3312,2024-09-13,False,11,0.05844882591247319,0,-0.0036187640585187875,1,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_vol_interaction,negative_low,3315,2024-09-20,False,11,0.057291200887633675,0,-0.0035135254198970134,1,True,True,accepted,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3257,2024-06-28,True,11,-0.049144699890352084,1,0.0028272180451845027,-1,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3262,2024-07-05,True,11,0.045589421790639295,0,-0.005784974834905623,0,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_extension,negative_low,3267,2024-07-12,True,11,0.04891540886009449,-1,-0.006087337295765186,1,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_extension,negative_low,3277,2024-07-26,True,11,-0.05348155975133989,0,0.0032214780325470305,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3282,2024-08-02,True,11,-0.04927079288469571,1,0.002838681044670287,-1,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3287,2024-08-09,True,11,0.05036192042574905,-1,-0.0062188383471883275,1,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_extension,negative_low,3292,2024-08-16,True,11,-0.03401698867875601,0,0.0014519715714030412,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3297,2024-08-23,True,11,-0.029604524464674806,0,0.0010508384610320228,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3302,2024-08-30,True,11,-0.028696528115670986,0,0.0009682933383953119,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3307,2024-09-06,True,11,-0.034059441601238666,0,0.0014558309279923737,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_extension,negative_low,3312,2024-09-13,True,11,0.05840161611649808,0,-0.006949719773620058,0,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_extension,negative_low,3315,2024-09-20,True,11,0.05696086680042467,0,-0.006818742563067929,0,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_offset,negative_low,3257,2024-06-28,True,11,-0.049451308804641825,1,0.0027075822643731332,-1,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3262,2024-07-05,True,11,0.04576665458676521,0,-0.005948596225754779,0,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_offset,negative_low,3267,2024-07-12,True,11,0.04917195776845751,-1,-0.0062581692422722605,1,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_offset,negative_low,3277,2024-07-26,True,11,-0.053684751649959284,0,0.0030924407048565387,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3282,2024-08-02,True,11,-0.04948898662700921,1,0.002711007520951986,-1,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3287,2024-08-09,True,11,0.05050431257183294,-1,-0.006379292406215481,1,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_offset,negative_low,3292,2024-08-16,True,11,-0.03447639136971738,0,0.0013462261339254563,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3297,2024-08-23,True,11,-0.030059234461950385,0,0.0009446664150375479,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3302,2024-08-30,True,11,-0.02916740729369964,0,0.0008635912179238438,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3307,2024-09-06,True,11,-0.03445688736200736,0,0.0013444530423154548,0,False,False,brier_not_better,True,True,False
quarterly,2024-09-30,learned_order_offset,negative_low,3312,2024-09-13,True,11,0.05857030105801664,0,-0.007112564086777636,0,True,True,accepted,False,False,False
quarterly,2024-09-30,learned_order_offset,negative_low,3315,2024-09-20,True,11,0.057103837687375425,0,-0.006979249234901162,0,True,True,accepted,False,False,False
quarterly,2025-03-31,learned_market,negative_low,3403,2025-02-07,False,4,0.025803251779506292,0,-0.0010609289308277994,0,True,False,insufficient_validation,True,False,True
quarterly,2025-03-31,learned_market,negative_low,3408,2025-02-14,False,4,0.025232810759531626,0,-0.000918318675834133,0,True,False,insufficient_validation,True,False,True
quarterly,2025-03-31,learned_market,negative_low,3413,2025-02-21,False,4,-0.029947958214095016,0,0.012876873567572528,0,False,False,insufficient_validation,False,False,True
quarterly,2025-03-31,learned_market,negative_low,3418,2025-02-28,False,4,0.031129993500158992,-1,-0.0023926143609909745,1,True,False,insufficient_validation,True,False,True
quarterly,2025-03-31,learned_market,negative_low,3433,2025-03-21,False,4,-0.0306585617689068,1,0.013054524456275474,-1,False,False,insufficient_validation,False,False,True
quarterly,2025-03-31,learned_vol_interaction,negative_low,3403,2025-02-07,False,4,0.026027750501391334,0,-0.001426912365364373,1,True,False,insufficient_validation,True,False,True
quarterly,2025-03-31,learned_vol_interaction,negative_low,3408,2025-02-14,False,4,0.02503992475392533,0,-0.0011799559284978722,1,True,False,insufficient_validation,True,False,True
quarterly,2025-03-31,learned_vol_interaction,negative_low,3413,2025-02-21,False,4,-0.031310122069552,1,0.01290755577737146,0,False,False,insufficient_validation,False,False,True
quarterly,2025-03-31,learned_vol_interaction,negative_low,3418,2025-02-28,False,4,0.031029689268360194,0,-0.0026773970571065883,1,True,False,insufficient_validation,True,False,True
